latitude,longitude,photocount,marker_title
40.580827,-73.940268,1,Shore Blvd & Mackenzie St
40.581811,-73.953796,23,Shore Blvd & W End Ave
40.833503,-73.816475,1,Shore Dr & Lafayette Ave
40.595688,-74.000213,3,Shore Pkwy & Bay Pkwy
40.585390,-73.931185,3,Shore Pkwy & Knapp St
40.584316,-73.948544,1,Shore Pkwy & Ocean Ave
40.629916,-73.888904,1,Shore Pkwy & Schenck St
40.598125,-74.005000,5,Shore Pkwy N & 20th Ave
40.612548,-74.036085,1,Shore Rd & 3rd Ave
40.639723,-74.035618,5,Shore Rd & 68th St
40.636555,-74.036633,3,Shore Rd & 71st St
40.635955,-74.037280,2,Shore Rd & 72nd St
40.634338,-74.036782,1,Shore Rd & 74th St
40.633628,-74.036951,2,Shore Rd & 75th St
40.631298,-74.038835,2,Shore Rd & 79th St
40.630610,-74.039615,6,Shore Rd & 80th St
40.628003,-74.039969,5,Shore Rd & 83rd St
40.625740,-74.040728,4,Shore Rd & 86th St
40.616507,-74.038369,10,Shore Rd & 95th St
40.615185,-74.037672,1,Shore Rd & 97th St
40.622525,-74.040295,1,Shore Rd & Colonial Gdns
40.860677,-73.927319,1,Sickles St & Nagle Ave
40.601690,-74.163393,8,Signs Rd & Richmond Ave
40.672663,-74.008656,1,Sigourney St & Columbia St
40.843548,-73.847477,2,Silver St & Roselle St
40.631841,-74.152214,1,Simonson Ave & Walker St
40.737374,-73.881597,2,Simonson St & Queens Blvd
40.826836,-73.892888,1,Simpson St & E 167th St
40.630251,-73.891318,3,Skidmore Ave & E 92nd St
40.745672,-73.910353,1,Skillman Ave & 54th St
40.716096,-73.942935,2,Skillman Ave & Humboldt St
40.621725,-74.119669,1,Slosson Ave & Martling Ave
40.678837,-73.995794,3,Smith St & 3rd St
40.678162,-73.996128,1,Smith St & 4th St
40.680200,-73.994889,1,Smith St & Carroll St
40.669783,-74.000568,1,Smith St & Halleck St
40.672558,-73.998838,5,Smith St & Hamilton Ave
40.690483,-73.987875,3,Smith St & Livingston St
40.685448,-73.991332,4,Smith St & Warren St
40.646124,-73.903443,3,Smiths Ln & Rockaway Pkwy
40.540506,-74.177275,3,Sneden Ave & Annadale Rd
40.669795,-73.901104,1,Snediker Ave & Belmont Ave
40.648626,-73.955789,1,Snyder Ave & Bedford Ave
40.649796,-73.935043,2,Snyder Ave & E 45th St
40.650568,-73.922552,1,Snyder Ave & E 58th St
40.648702,-73.954108,5,Snyder Ave & Lott St
40.648761,-73.952845,1,Snyder Ave & Veronica Pl
40.679089,-73.908280,3,Somers St & Stone Ave
40.611871,-74.120543,1,Sommers Ln & Windsor Rd
40.812881,-73.857212,1,Sound View Ave & Bolton Ave
40.821032,-73.865758,12,Sound View Ave & Lafayette Ave
40.811400,-73.856125,1,Sound View Ave & Obrien Ave
40.817175,-73.861716,1,Sound View Ave & Randall Ave
40.807906,-73.852843,3,Sound View Ave & Stephens Ave
40.817681,-73.862244,1,Sound View Ave & Taylor Ave
40.814191,-73.858588,1,Sound View Ave & Underhill Ave
40.810714,-73.855692,4,Sound View Ave & White Plains Rd
40.601115,-74.194357,3,South Ave & Spencer St
40.796402,-73.898137,2,South Brother Island
40.693080,-73.803818,1,South Rd & 147th St
40.695337,-73.801196,1,South Rd & 150th St
40.698704,-73.796471,2,South Rd & 159th St
40.706690,-74.002325,3,South St & Beekman St
40.701776,-74.011168,10,South St & Broad St
40.709231,-73.995969,21,South St & Catherine Slip
40.710437,-73.986609,2,South St & Clinton St
40.707849,-74.000152,4,South St & Dover St
40.706237,-74.003114,14,South St & Fulton St
40.703710,-74.007094,7,South St & Gouverneur Ln
40.705301,-74.004676,14,South St & Maiden Ln
40.709496,-73.994007,9,South St & Market Slip
40.710669,-73.984795,1,South St & Montgomery St
40.707445,-74.001021,12,South St & Peck Slip
40.709796,-73.991752,17,South St & Pike Slip
40.704803,-74.005417,7,South St & Pine St
40.642157,-74.075124,7,South St & Richmond Ter
40.708435,-73.999222,1,South St & Robert F Wagner Sr Pl
40.710066,-73.989810,9,South St & Rutgers Slip
40.701499,-74.012472,20,South St & Whitehall St
40.835725,-73.888721,1,Southern Blvd & E 173rd St
40.852231,-73.881945,2,Southern Blvd & E 185th St
40.856897,-73.880759,3,Southern Blvd & E Fordham Rd
40.817299,-73.895124,1,Southern Blvd & Intervale Ave
40.808195,-73.907746,1,Southern Blvd & Saint Marys St
40.811117,-73.905738,1,Southern Blvd & Union Ave
40.601132,-74.097034,3,Sparkill Ave & Duncan St
40.600538,-74.095376,3,Sparkill Ave & Mason St
40.500425,-74.236496,1,Sprague Ave & Billop Ave
40.726055,-74.009961,13,Spring St & Washington St
40.726147,-74.010907,15,Spring St & West St
40.710159,-73.737572,2,Springfield Blvd & 107th Ave
40.708907,-73.738107,1,Springfield Blvd & 109th Ave
40.705975,-73.739507,1,Springfield Blvd & 111th Rd
40.758091,-73.761994,3,Springfield Blvd & 47th Ave
40.756520,-73.761848,1,Springfield Blvd & 48th Ave
40.752443,-73.759523,2,Springfield Blvd & 56th Ave
40.742413,-73.753473,8,Springfield Blvd & 73rd Ave
40.739728,-73.749951,3,Springfield Blvd & 76th Ave
40.724590,-73.739136,1,Springfield Blvd & 92nd Ave
40.701790,-73.741073,3,Springfield Blvd & Colfax St
40.729716,-73.744590,9,Springfield Blvd & Hillside Ave
40.718419,-73.735317,5,Springfield Blvd & Jamaica Ave
40.738038,-73.748404,2,Springfield Blvd & Long Island Motor Pkwy
40.572788,-74.138126,9,Spruce St & Richmond Rd
40.710932,-74.005038,7,Spruce St & William St
40.678208,-73.943190,1,St Andrews Pl & Atlantic Ave
40.817492,-73.960664,2,St Clair Pl & Riverside Dr
40.685200,-73.977027,5,St Felix St & Hanson Pl
40.684668,-73.964033,1,St James Pl & Gates Ave
40.686869,-73.964472,1,St James Pl & Greene Ave
40.721078,-74.005991,2,St Johns Ln & York St
40.675459,-73.971610,2,St Johns Pl & 8th Ave
40.673123,-73.960700,3,St Johns Pl & Classon Ave
40.673596,-73.962963,1,St Johns Pl & Washington Ave
40.633643,-74.142139,1,St Josephs Ave & Innis St
40.554709,-74.217211,13,St Lukes Ave & Arthur Kill Rd
40.680849,-73.977449,6,St Marks Ave & 5th Ave
40.673994,-73.927866,1,St Marks Ave & Rochester Ave
40.677533,-73.963721,5,St Marks Ave & Washington Ave
40.642111,-74.078196,7,St Marks Pl & Fort Pl
40.644803,-74.080280,7,St Marks Pl & Hamilton Ave
40.641586,-74.077909,6,St Marks Pl & Hyatt St
40.646490,-74.086538,8,St Marks Pl & Westervelt Ave
40.810783,-73.952593,7,St Nicholas Ave & Dr Martin Luther King Jr Blvd
40.857162,-73.928247,5,St Nicholas Ave & Fairview Ave
40.838695,-73.939843,7,St Nicholas Ave & Mc Kenna Sq
40.834924,-73.939868,4,St Nicholas Ave & Sylvan Ter
40.802377,-73.952592,1,St Nicholas Ave & W 115th St
40.803238,-73.952532,3,St Nicholas Ave & W 116th St
40.804202,-73.952724,1,St Nicholas Ave & W 117th St
40.805207,-73.952842,4,St Nicholas Ave & W 118th St
40.806729,-73.952860,4,St Nicholas Ave & W 120th St
40.809248,-73.953013,2,St Nicholas Ave & W 123rd St
40.810108,-73.953077,5,St Nicholas Ave & W 124th St
40.811446,-73.952098,1,St Nicholas Ave & W 126th St
40.813187,-73.950384,2,St Nicholas Ave & W 129th St
40.818554,-73.947389,2,St Nicholas Ave & W 137th St
40.824686,-73.944233,1,St Nicholas Ave & W 146th St
40.825311,-73.943782,1,St Nicholas Ave & W 147th St
40.826630,-73.943015,1,St Nicholas Ave & W 149th St
40.829452,-73.941943,2,St Nicholas Ave & W 153rd St
40.830911,-73.941371,8,St Nicholas Ave & W 155th St
40.832396,-73.940883,2,St Nicholas Ave & W 157th St
40.833102,-73.940654,3,St Nicholas Ave & W 158th St
40.833803,-73.940351,1,St Nicholas Ave & W 159th St
40.834505,-73.940051,1,St Nicholas Ave & W 160th St
40.835828,-73.939882,5,St Nicholas Ave & W 162nd St
40.839591,-73.939883,3,St Nicholas Ave & W 166th St
40.840298,-73.939691,2,St Nicholas Ave & W 167th St
40.842807,-73.938515,2,St Nicholas Ave & W 171st St
40.846757,-73.935627,1,St Nicholas Ave & W 177th St
40.847377,-73.935156,4,St Nicholas Ave & W 178th St
40.848648,-73.934244,3,St Nicholas Ave & W 180th St
40.849929,-73.933313,1,St Nicholas Ave & W 182nd St
40.851106,-73.932428,3,St Nicholas Ave & W 184th St
40.853093,-73.930989,3,St Nicholas Ave & W 187th St
40.854935,-73.929642,1,St Nicholas Ave & W 190th St
40.856690,-73.928387,7,St Nicholas Ave & Wadsworth Ave
40.829080,-73.941080,1,St Nicholas Pl & W 153rd St
40.571303,-74.144040,4,St Patricks Pl & Center St
40.630015,-74.081738,1,St Pauls Ave & Beach St
40.634066,-74.078709,2,St Pauls Ave & Grant St
40.633090,-74.079024,4,St Pauls Ave & Paxton St
40.637925,-74.077940,6,St Pauls Ave & Van Duzer St
40.648192,-74.084490,3,St Peters Pl & Richmond Ter
40.846218,-73.820232,1,Stadium Ave & Ampere Ave
40.837981,-73.819233,2,Stadium Ave & Rawlins Ave
40.709496,-73.943557,3,Stagg St & Graham Ave
40.709637,-73.941873,6,Stagg St & Humboldt St
40.709178,-73.946869,7,Stagg St & Leonard St
40.709014,-73.948543,1,Stagg St & Lorimer St
40.657312,-73.888628,2,Stanley Ave & New Jersey Ave
40.656944,-73.889484,6,Stanley Ave & Pennsylvania Ave
40.721561,-73.988997,4,Stanton St & Allen St
40.718974,-73.980309,1,Stanton St Exn & Sheriff St
40.698262,-73.933750,2,Stanwix St & Jefferson St
40.701880,-73.935143,1,Stanwix St & Montieth St
40.689756,-73.990230,4,State St & Boerum Pl
40.687564,-73.984400,1,State St & Bond St
40.703377,-74.014424,7,State St & Bridge St
40.634517,-74.117808,2,State St & Castleton Ave
40.685304,-73.978445,2,State St & Flatbush Ave
40.691416,-73.995914,1,State St & Henry St
40.688410,-73.986572,9,State St & Hoyt St
40.686716,-73.982224,4,State St & Nevins St
40.691181,-73.995068,3,State St & Sidney Pl
40.689251,-73.988736,8,State St & Smith St
40.702612,-74.013697,1,State St & State Street Plz
40.832276,-73.893987,2,Stebbins Ave & Jennings St
40.778800,-73.900148,2,Steinway Pl & 19th Ave
40.778271,-73.899442,1,Steinway St & 19th Ave
40.771096,-73.908212,2,Steinway St & 23rd Ave
40.769439,-73.910204,2,Steinway St & Astoria Blvd
40.679044,-73.978674,3,Sterling Pl & 5th Ave
40.678063,-73.976178,1,Sterling Pl & 6th Ave
40.677076,-73.973684,4,Sterling Pl & 7th Ave
40.674005,-73.960378,4,Sterling Pl & Classon Ave
40.672383,-73.947487,2,Sterling Pl & New York Ave
40.675308,-73.966624,3,Sterling Pl & Underhill Ave
40.675906,-73.969498,3,Sterling Pl & Vanderbilt Ave
40.663310,-73.947984,1,Sterling St & New York Ave
40.598548,-74.078540,1,Steuben St & Hylan Blvd
40.599845,-74.077137,6,Steuben St & Radcliff Rd
40.595671,-73.985061,2,Stillwell Ave & Ave U
40.589042,-73.983803,1,Stillwell Ave & Ave X
40.600321,-73.985942,2,Stillwell Ave & Avenue S
40.857469,-73.836293,5,Stillwell Ave & Gunther Ave
40.579219,-73.981946,3,Stillwell Ave & Neptune Ave
40.575551,-73.981181,26,Stillwell Ave & Surf Ave
40.857826,-73.835333,1,Stillwell Ave & Wickham Ave
40.695705,-73.926499,1,Stockholm St & Evergreen Ave
40.704436,-74.010839,1,Stone St & Coenties Aly
40.821800,-73.876637,1,Story Ave & Boynton Ave
40.821668,-73.877568,1,Story Ave & Elder Ave
40.822991,-73.867816,2,Story Ave & Sound View Ave
40.602224,-73.934253,6,Stuart St & Ave U
40.605501,-73.937917,2,Stuart St & Avenue S
40.616000,-74.123263,1,Sturges St & Manor Rd
40.680915,-73.931648,1,Stuyvesant Ave & Bainbridge St
40.696545,-73.934759,3,Stuyvesant Ave & Broadway
40.680174,-73.931500,2,Stuyvesant Ave & Chauncey St
40.733471,-73.978094,4,Stuyvesant Loop N & Stuyvesant Walk
40.731083,-73.979847,7,Stuyvesant Loop S & Stuyvesant Walk
40.730104,-73.977524,5,Stuyvesant Loop S & Stuyvesant Walk
40.731890,-73.976212,3,Stuyvesant Oval & Stuyvesant Walk
40.642060,-74.076247,13,Stuyvesant Pl & Borough Pl
40.645197,-74.078412,1,Stuyvesant Pl & Hamilton Ave
40.643138,-74.077055,1,Stuyvesant Pl & Schuyler St
40.644079,-74.077786,14,Stuyvesant Pl & Wall St
40.729753,-73.986817,12,Stuyvesant St & E 10th St
40.729815,-73.988994,2,Stuyvesant St & E 9th St
40.731715,-73.979383,1,Stuyvesant Walk & Stuyvesant Oval
40.731321,-73.976630,1,Stuyvesant Walk & Stuyvesant Oval
40.717108,-73.987028,3,Suffolk St & Broome St
40.718106,-73.986539,5,Suffolk St & Delancey St
40.719306,-73.985906,6,Suffolk St & Rivington St
40.664299,-73.957283,2,Sullivan Pl & Bedford Ave
40.664110,-73.960359,1,Sullivan Pl & Franklin Ave
40.726480,-74.002386,3,Sullivan St & Prince St
40.725230,-74.003394,5,Sullivan St & Spring St
40.730041,-73.999390,7,Sullivan St & W 3rd St
40.727586,-74.001459,4,Sullivan St & W Houston St
40.730652,-73.998883,2,Sullivan St & Washington Sq S
40.680980,-73.911374,2,Sumpter St & Rockaway Ave
40.680370,-73.916704,1,Sumpter St & Saratoga Ave
40.681284,-73.908719,1,Sumpter St & Stone Ave
40.575498,-73.978787,3,Surf Ave & Jones Walk
40.575443,-73.977911,12,Surf Ave & W 10th St
40.575509,-73.982211,12,Surf Ave & W 15th St
40.575420,-73.983366,11,Surf Ave & W 16th St
40.575300,-73.984528,3,Surf Ave & W 17th St
40.574933,-73.985930,188,Surf Ave & W 19th St
40.574895,-73.986617,2,Surf Ave & W 20th St
40.574596,-73.987569,2,Surf Ave & W 21st St
40.574282,-73.988643,7,Surf Ave & W 22nd St
40.573418,-73.991770,5,Surf Ave & W 25th St
40.572781,-73.995946,2,Surf Ave & W 30th St
40.572939,-74.000237,1,Surf Ave & W 35th St
40.573334,-74.002537,1,Surf Ave & W 37th St
40.575329,-73.976705,26,Surf Ave & W 8th St
40.701755,-73.807941,2,Sutphin Blvd & Jamaica Ave
40.686261,-73.793895,2,Sutphin Blvd & Linden Blvd
40.667425,-73.908250,1,Sutter Ave & Osborn St
40.669654,-73.893335,1,Sutter Ave & Vermont Ave
40.756685,-73.961143,1,Sutton Pl S & E 56th St
40.758064,-73.959790,1,Sutton Sq & Sutton Pl
40.722859,-73.940224,2,Sutton St & Meeker Ave
40.696651,-73.931092,1,Suydam St & Bushwick Ave
40.635184,-74.075527,3,Swan St & Bay St
40.634861,-74.078462,1,Swan St & St Pauls Ave
40.834555,-73.938978,6,Sylvan Ter & Jumel Ter
40.626207,-74.083287,1,Targee St & Frean St
40.603122,-74.091269,1,Targee St & Naples St
40.837587,-73.866385,1,Taylor Ave & Archer St
40.634076,-74.123064,4,Taylor St & Castleton Ave
40.694885,-73.985136,4,Tech Pl & Bridge St
40.694917,-73.986098,5,Tech Pl & Lawrence St
40.709893,-73.946984,6,Ten Eyck St & Leonard St
40.876690,-73.912796,1,Teunissen Pl & Terrace View Ave
40.705097,-73.930632,1,Thames St & Vandervoort Pl
40.705745,-73.926653,1,Thames St & Varick Ave
40.863274,-73.926925,1,Thayer St & Sherman Ave
40.817265,-73.861047,1,Thieriot Ave & Randall Ave
40.717120,-74.007939,3,Thomas St & W Broadway
40.723669,-74.003664,5,Thompson St & Broome St
40.722696,-74.004475,2,Thompson St & Grand St
40.726086,-74.001637,1,Thompson St & Prince St
40.724858,-74.002652,10,Thompson St & Spring St
40.729669,-73.998630,6,Thompson St & W 3rd St
40.727214,-74.000702,6,Thompson St & W Houston St
40.730279,-73.998102,9,Thompson St & Washington Sq S
40.823178,-73.816644,2,Throggs Neck Blvd & Dewey Ave
40.829692,-73.819908,1,Throggs Neck Blvd & Philip Ave
40.698968,-73.944096,1,Throop Ave & Ellery St
40.682833,-73.940914,1,Throop Ave & Halsey St
40.693823,-73.943100,1,Throop Ave & Hart St
40.699697,-73.944243,2,Throop Ave & Hopkins St
40.690892,-73.942516,3,Throop Ave & Lafayette Ave
40.685044,-73.941338,1,Throop Ave & Putnam Ave
40.694558,-73.943243,4,Throop Ave & Willoughby Ave
40.858871,-73.869525,2,Thwaites Pl & Barker Ave
40.859784,-73.895764,2,Tiebout Ave & E 187th St
40.860782,-73.895364,1,Tiebout Ave & E 188th St
40.878438,-73.844076,1,Tiemann Ave & Boston Rd
40.685501,-74.001499,4,Tiffany Pl & Degraw St
40.826238,-73.894802,2,Tiffany St & E 167th St
40.818330,-73.894040,7,Tiffany St & Southern Blvd
40.648057,-73.931958,8,Tilden Ave & E 48th St
40.648113,-73.931021,1,Tilden Ave & E 49th St
40.648479,-73.925190,1,Tilden Ave & E 55th St
40.648583,-73.923271,1,Tilden Ave & E 57th St
40.646727,-73.952706,1,Tilden Ave & Veronica Pl
40.876866,-73.861672,1,Tilden St & Barnes Ave
40.696112,-73.984466,7,Tillary St & Flatbush Ave Exn
40.695908,-73.983227,4,Tillary St & Gold St
40.695877,-73.982401,5,Tillary St & Prince St
40.756608,-73.986227,39,Times Square Plz & Broadway
40.583012,-74.112315,8,Todt Hill Rd & Flagg Pl
40.602133,-74.114859,9,Todt Hill Rd & Ocean Ter
40.606136,-74.115673,9,Todt Hill Rd & Valleyview Pl
40.680185,-73.943276,3,Tompkins Ave & Decatur St
40.699371,-73.947104,1,Tompkins Ave & Hopkins St
40.616031,-74.073946,1,Tompkins Ave & Lynhurst Ave
40.681775,-73.943601,1,Tompkins Ave & Macon St
40.614083,-74.072458,4,Tompkins Ave & Saint Marys Ave
40.623871,-74.079218,2,Tompkins Ave & Tompkins St
40.604688,-74.065738,4,Tompkins Ave & Wadsworth Ave
40.640379,-74.120668,1,Tompkins Ct & Richmond Ter
40.846716,-73.905557,1,Topping Ave & E 175th St
40.847349,-73.911461,1,Townsend Ave & E 175th St
40.627623,-74.144862,2,Trantor Pl & Dixon Ave
40.631396,-74.143538,1,Trantor Pl & Hooker Pl
40.593086,-74.162486,6,Travis Ave & Richmond Ave
40.602694,-74.184136,1,Travis Ave & South Ave
40.772067,-73.920074,10,Triboro Plz & Triborough Brg
40.813434,-73.910020,2,Trinity Ave & E 149th St
40.819893,-73.907225,2,Trinity Ave & E 158th St
40.709162,-74.012059,20,Trinity Pl & Cedar St
40.707019,-74.013492,6,Trinity Pl & Edgar St
40.709680,-74.011675,5,Trinity Pl & Liberty St
40.625560,-73.933456,14,Troy Ave & Ave K
40.679579,-73.934865,1,Troy Ave & Fulton St
40.678878,-73.935599,7,Troy Ave & Herkimer St
40.673566,-73.936260,2,Troy Ave & Prospect Pl
40.744643,-73.974818,3,Tunnel Entrance St & E 34th St
40.703323,-73.800188,3,Twombly Pl & Jamaica Ave
40.908020,-73.900955,1,Tyndall Ave & W 260th St
40.512875,-74.248982,1,Tyrrell St & Arthur Kill Rd
40.568431,-74.123951,2,Tysens Ln & Arc Pl
40.573736,-74.131937,1,Tysens Ln & Richmond Rd
40.831963,-73.898976,1,Union Ave & Boston Rd
40.713105,-73.951474,1,Union Ave & Devoe St
40.634639,-74.158030,3,Union Ave & Forest Ct
40.710226,-73.950996,1,Union Ave & Maujer St
40.706626,-73.950395,3,Union Ave & Montrose Ave
40.708151,-73.950658,6,Union Ave & Scholes St
40.708790,-73.950761,4,Union Ave & Stagg St
40.635818,-74.157958,2,Union Ave & Sylvan Pl
40.701600,-73.950269,1,Union Ave & Walton St
40.703081,-73.797071,1,Union Hall St & Archer Ave
40.699379,-73.794513,1,Union Hall St & South Rd
40.737098,-73.990352,8,Union Sq W & E 17th St
40.774505,-73.826260,1,Union St & 26th Ave
40.773110,-73.826478,1,Union St & 28th Ave
40.771639,-73.826578,4,Union St & 29th Rd
40.761649,-73.827141,5,Union St & 38th Ave
40.759316,-73.825964,2,Union St & 41st Ave
40.676410,-73.980459,1,Union St & 5th Ave
40.674467,-73.975467,1,Union St & 7th Ave
40.770144,-73.826552,10,Union St & Bayside Ave
40.763866,-73.828154,10,Union St & Northern Blvd
40.757651,-73.825190,1,Union St & Sanford Ave
40.717482,-73.823713,2,Union Tpke & 138th St
40.717123,-73.819304,2,Union Tpke & Grand Central Pkwy
40.725856,-73.791691,10,Union Tpke & Utopia Pkwy
40.717311,-73.821657,1,Union Tpke & Vleigh Pl
40.841311,-73.863655,10,Unionport Rd & E Tremont Ave
40.835777,-73.855641,3,Unionport Rd & McGraw Ave
40.834378,-73.853856,4,Unionport Rd & Odell St
40.835210,-73.854973,2,Unionport Rd & Olmstead Ave
40.750108,-73.968893,3,United Nations Plz & E 44th St
40.857532,-73.909649,1,University Ave & Hall of Fame Ter
40.832456,-73.931553,11,University Ave & Sedgwick Ave
40.846812,-73.920577,3,University Ave & W 174th St
40.849083,-73.917291,1,University Ave & W 176th St
40.855778,-73.910377,2,University Ave & W 180th St
40.859656,-73.907762,2,University Ave & W 183rd St
40.865348,-73.903305,1,University Ave & W 190th St
40.862794,-73.904917,1,University Ave & W Fordham Rd
40.732715,-73.993833,2,University Pl & E 10th St
40.733292,-73.993336,7,University Pl & E 11th St
40.734526,-73.992289,3,University Pl & E 13th St
40.731582,-73.994801,6,University Pl & E 8th St
40.731190,-73.995135,3,University Pl & Washington Mews
40.621339,-73.927149,8,Utica Ave & Ave M
40.675815,-73.930455,3,Utica Ave & Dean St
40.668847,-73.931123,4,Utica Ave & Eastern Pkwy
40.637439,-73.928860,1,Utica Ave & Farragut Rd
40.678550,-73.929811,2,Utica Ave & Herkimer St
40.634141,-73.928504,9,Utica Ave & Kings Hwy
40.676596,-73.930384,1,Utica Ave & Pacific St
40.744648,-73.792604,2,Utopia Pkwy & 50th Ave
40.618408,-74.119639,1,Utter Ave & Fairview Ave
40.871430,-73.886819,3,Valentine Ave & Bedford Park Blvd
40.852550,-73.899976,1,Valentine Ave & E 180th St
40.872311,-73.885574,1,Valentine Ave & E 201st St
40.873648,-73.885033,1,Valentine Ave & E 203rd St
40.874230,-73.884781,1,Valentine Ave & E 204th St
40.850275,-73.900653,2,Valentine Ave & E Burnside Ave
40.678394,-74.011679,1,Van Brunt St & King St
40.684319,-74.005497,5,Van Brunt St & President St
40.674680,-74.016020,1,Van Brunt St & Reed St
40.685653,-74.004848,4,Van Brunt St & Sackett St
40.684998,-74.005179,2,Van Brunt St & Union St
40.691833,-73.927837,2,Van Buren St & Patchen Ave
40.739968,-73.850347,5,Van Cleef St & Saultell Ave
40.875721,-73.911447,3,Van Corlear Pl & Fort Charles Pl
40.876869,-73.879719,3,Van Cortlandt Ave E & Bainbridge Ave
40.877360,-73.885236,3,Van Cortlandt Ave E & Grand Concourse
40.885590,-73.894689,1,Van Cortlandt Ave E & Van Cortlandt Park S
40.877293,-73.886566,2,Van Cortlandt Ave E & Villa Ave
40.882723,-73.892629,2,Van Cortlandt Ave W & Sedgwick Ave
40.894709,-73.890918,20,Van Cortlandt Park
40.884507,-73.888919,1,Van Cortlandt Park S & Saxon Ave
40.724857,-73.936767,3,Van Dam St & Meeker Ave
40.738724,-73.848790,1,Van Doren St & Horace Harding Expy
40.739268,-73.850468,1,Van Doren St & Saultell Ave
40.628953,-74.079723,3,Van Duzer St & Beach St
40.627395,-74.080848,1,Van Duzer St & Court St
40.635654,-74.076886,1,Van Duzer St & Hannah St
40.629583,-74.079140,2,Van Duzer St & Prospect St
40.630127,-74.078635,1,Van Duzer St & Sands St
40.627260,-74.083129,1,Van Duzer St & Targee St
40.630917,-74.077919,2,Van Duzer St & William St
40.737108,-73.879415,2,Van Loon St & Queens Blvd
40.631307,-74.155263,1,Van Pelt Ave & Deruyter Pl
40.599128,-73.974708,4,Van Sicklen St & Ave T
40.594587,-73.975342,4,Van Sicklen St & Ave V
40.595152,-73.975288,14,Van Sicklen St & Lake Pl
40.596789,-73.975039,29,Van Sicklen St & U Ave
40.594126,-73.975428,11,Van Sicklen St & Village Rd S
40.676494,-73.891285,1,Van Siclen Ave & Atlantic Ave
40.693897,-73.812132,1,Van Wyck Expy & 101st Ave
40.701406,-73.816302,4,Van Wyck Expy & 89th Ave
40.696282,-73.813443,1,Van Wyck Expy & 95th Ave
40.702432,-73.816848,2,Van Wyck Expy & Jamaica Ave
40.691892,-73.811008,2,Van Wyck Expy & Liberty Ave
40.684419,-73.807012,5,Van Wyck Expy & Lincoln St
40.761458,-73.739978,1,Van Zandt Ave & 244th St
40.681830,-73.967532,2,Vanderbilt Ave & Atlantic Ave
40.753108,-73.977877,2,Vanderbilt Ave & E 43rd St
40.613522,-74.086917,3,Vanderbilt Ave & Ellington St
40.695807,-73.970368,3,Vanderbilt Ave & I- 278
40.675394,-73.969696,3,Vanderbilt Ave & Plaza St E
40.677665,-73.968860,2,Vanderbilt Ave & Prospect Pl
40.678543,-73.968542,1,Vanderbilt Ave & St Marks Ave
40.620183,-74.076938,7,Vanderbilt Ave & Tompkins Ave
40.642069,-73.955422,1,Vanderveer Pl & E 23rd St
40.704136,-73.930243,3,Vandervoort Pl & Flushing Ave
40.720422,-74.006682,21,Varick St & Beach St
40.724385,-74.006031,12,Varick St & Broome St
40.722493,-74.006304,20,Varick St & Canal St
40.725002,-74.005892,11,Varick St & Dominick St
40.723086,-74.006261,9,Varick St & Grand St
40.727858,-74.005452,8,Varick St & King St
40.721811,-74.006423,16,Varick St & Laight St
40.725652,-74.005816,5,Varick St & Spring St
40.726414,-74.005690,3,Varick St & Vandam St
40.723786,-74.006144,9,Varick St & Watts St
40.675958,-73.894923,3,Vermont Ave & Atlantic Ave
40.673437,-73.894282,3,Vermont Ave & Glenmore Ave
40.674684,-73.894594,1,Vermont Ave & Liberty Ave
40.678975,-73.895697,1,Vermont St & Jamaica Ave
40.694637,-73.949071,1,Vernon Ave & Marcy Ave
40.694261,-73.952337,5,Vernon Ave & Nostrand Ave
40.695289,-73.943388,3,Vernon Ave & Throop Ave
40.694961,-73.946239,2,Vernon Ave & Tompkins Ave
40.770418,-73.934483,1,Vernon Blvd & 30th Dr
40.771038,-73.934249,18,Vernon Blvd & 30th Rd
40.769525,-73.935240,1,Vernon Blvd & 31st Ave
40.760673,-73.943330,7,Vernon Blvd & 37th Ave
40.752444,-73.950895,9,Vernon Blvd & 43rd Rd
40.767710,-73.936178,11,Vernon Blvd & Broadway
40.741411,-73.954313,19,Vernon Blvd & I- 495
40.754143,-73.949427,5,Vernon Blvd & Queens Plz S
40.644894,-73.952574,1,Veronica Pl & Beverley Rd
40.649633,-73.952894,2,Veronica Pl & Erasmus St
40.606589,-74.044648,3,Verrazano-Narrows Bridge
40.711401,-74.008640,42,Vesey St & Broadway
40.712800,-74.011714,43,Vesey St & W Broadway
40.713697,-74.013743,4,Vesey St & West St
40.722851,-74.010485,4,Vestry St & Washington St
40.845062,-73.866891,1,Victor St & Morris Park Ave
40.611663,-74.139359,1,Victory Blvd & Ardmore Ave
40.632233,-74.087154,7,Victory Blvd & Austin Pl
40.597108,-74.182014,2,Victory Blvd & Baron Blvd
40.637749,-74.076869,8,Victory Blvd & Bay St
40.593242,-74.188046,3,Victory Blvd & Burke Ave
40.595062,-74.184957,4,Victory Blvd & Cannon Ave
40.633966,-74.085750,2,Victory Blvd & Cebra Ave
40.616413,-74.103514,2,Victory Blvd & Clove Rd
40.610540,-74.145015,2,Victory Blvd & Decatur Ave
40.590386,-74.192960,2,Victory Blvd & E Svc Rd
40.588711,-74.195697,1,Victory Blvd & Feldmeyers Ln
40.636644,-74.081747,3,Victory Blvd & Fiedler Ave
40.630274,-74.088900,4,Victory Blvd & Forest Ave
40.617457,-74.101898,1,Victory Blvd & Grand Ave
